Node ID	CPU Usage (%)	Total number of transactions
Node ID	CPU Usage (%)	Total number of transactions
Node ID	CPU Usage (%)	Total number of transactions
3	14.21	23	
47	14.21	23	
33	14.21	23	
26	14.21	23	
2	14.21	23	
36	14.21	23	
2	14.21	23	
32	14.21	23	
3	14.21	23	
40	59.15	95	
25	59.15	95	
41	59.15	95	
14	59.15	95	
21	59.15	95	
14	59.15	95	
22	59.15	95	
13	59.15	95	
40	59.15	95	
31	59.15	95	
22	59.15	95	
3	59.15	95	
40	10.26	16	
25	10.26	16	
36	10.26	16	
32	10.26	16	
20	10.26	16	
18	10.26	16	
44	10.26	16	
26	10.26	16	
38	55.17	88	
41	55.17	88	
23	55.17	88	
31	55.17	88	
2	55.17	88	
15	55.17	88	
26	55.17	88	
37	55.17	88	
31	55.17	88	
2	55.17	88	
27	55.17	88	
33	55.17	88	
40	37.84	61	
11	37.84	61	
37	37.84	61	
23	37.84	61	
33	37.84	61	
20	37.84	61	
43	37.84	61	
24	37.84	61	
43	37.84	61	
23	37.84	61	
10	37.84	61	
45	37.84	61	
47	37.84	61	
40	37.84	61	
9	37.84	61	
22	52.13	83	
15	52.13	83	
31	52.13	83	
7	52.13	83	
2	52.13	83	
26	52.13	83	
28	52.13	83	
19	52.13	83	
17	52.13	83	
9	52.13	83	
37	52.13	83	
43	52.13	83	
37	52.13	83	
22	52.13	83	
10	52.13	83	
40	52.13	83	
13	52.13	83	
16	52.13	83	
48	3.42	5	
9	3.42	5	
33	3.42	5	
28	3.42	5	
26	3.42	5	
30	3.42	5	
37	3.42	5	
40	3.42	5	
38	3.42	5	
20	3.42	5	
35	3.42	5	
13	17.22	28	
9	17.22	28	
11	17.22	28	
23	17.22	28	
40	17.22	28	
47	17.22	28	
38	17.22	28	
10	17.22	28	
7	17.22	28	
27	17.22	28	
29	17.22	28	
41	17.22	28	
45	61.81	99	
15	61.81	99	
11	61.81	99	
29	61.81	99	
17	61.81	99	
23	61.81	99	
19	61.81	99	
3	61.81	99	
10	61.81	99	
43	61.81	99	
45	61.81	99	
20	61.81	99	
25	13.80	22	
46	13.80	22	
37	13.80	22	
9	13.80	22	
29	13.80	22	
25	13.80	22	
27	13.80	22	
47	13.80	22	
16	13.80	22	
16	13.80	22	
41	13.80	22	
10	13.80	22	
1	13.80	22	
47	13.80	22	
36	13.80	22	
33	13.80	22	
22	27.30	44	
22	27.30	44	
2	27.30	44	
17	27.30	44	
22	27.30	44	
3	27.30	44	
30	27.30	44	
45	27.30	44	
34	27.30	44	
23	27.30	44	
37	27.30	44	
26	27.30	44	
49	27.30	44	
45	27.30	44	
10	27.30	44	
44	10.03	16	
30	10.03	16	
36	10.03	16	
39	10.03	16	
44	10.03	16	
33	10.03	16	
23	54.60	87	
38	54.60	87	
11	54.60	87	
37	54.60	87	
46	54.60	87	
30	54.60	87	
11	54.60	87	
6	54.60	87	
19	54.60	87	
32	54.60	87	
9	54.60	87	
20	6.75	11	
6	6.75	11	
34	6.75	11	
4	6.75	11	
15	6.75	11	
44	6.75	11	
19	6.75	11	
2	6.75	11	
46	6.75	11	
12	6.75	11	
23	6.75	11	
36	6.75	11	
30	6.75	11	
25	6.75	11	
39	50.81	81	
4	50.81	81	
15	50.81	81	
22	50.81	81	
25	50.81	81	
26	50.81	81	
38	50.81	81	
8	50.81	81	
4	2.81	4	
21	2.81	4	
13	2.81	4	
7	2.81	4	
39	2.81	4	
22	2.81	4	
31	2.81	4	
9	2.81	4	
2	2.81	4	
4	2.81	4	
28	16.23	26	
34	16.23	26	
5	16.23	26	
30	16.23	26	
11	16.23	26	
42	16.23	26	
13	16.23	26	
33	16.23	26	
6	16.23	26	
26	29.70	48	
25	29.70	48	
6	29.70	48	
45	29.70	48	
38	29.70	48	
13	29.70	48	
38	29.70	48	
31	29.70	48	
47	29.70	48	
35	12.76	20	
15	12.76	20	
47	12.76	20	
29	12.76	20	
26	12.76	20	
39	12.76	20	
42	12.76	20	
26	12.76	20	
44	12.76	20	
26	12.76	20	
45	12.76	20	
3	12.76	20	
46	12.76	20	
44	12.76	20	
46	12.76	20	
38	57.19	91	
29	57.19	91	
25	57.19	91	
35	57.19	91	
35	57.19	91	
44	57.19	91	
7	57.19	91	
47	57.19	91	
14	57.19	91	
28	57.19	91	
37	57.19	91	
15	57.19	91	
42	57.19	91	
39	9.14	15	
20	9.14	15	
26	9.14	15	
26	9.14	15	
39	9.14	15	
4	9.14	15	
43	9.14	15	
15	9.14	15	
18	9.14	15	
30	9.14	15	
36	9.14	15	
7	9.14	15	
20	9.14	15	
38	22.76	36	
3	22.76	36	
2	22.76	36	
12	22.76	36	
25	22.76	36	
30	22.76	36	
2	22.76	36	
20	22.76	36	
46	22.76	36	
31	22.76	36	
30	22.76	36	
4	22.76	36	
23	22.76	36	
30	22.76	36	
34	22.76	36	
44	36.44	58	
25	36.44	58	
16	36.44	58	
36	36.44	58	
17	36.44	58	
1	36.44	58	
7	36.44	58	
43	36.44	58	
31	36.44	58	
30	36.44	58	
17	36.44	58	
46	36.44	58	
18	19.04	30	
35	19.04	30	
28	19.04	30	
15	19.04	30	
45	19.04	30	
27	19.04	30	
7	19.04	30	
8	19.04	30	
22	19.04	30	
12	19.04	30	
40	1.96	3	
34	1.96	3	
24	1.96	3	
15	1.96	3	
44	1.96	3	
29	1.96	3	
31	1.96	3	
29	1.96	3	
45	1.96	3	
19	1.96	3	
1	1.96	3	
2	1.96	3	
11	1.96	3	
2	1.96	3	
43	46.22	74	
45	46.22	74	
4	46.22	74	
45	46.22	74	
8	46.22	74	
29	46.22	74	
37	46.22	74	
16	46.22	74	
10	46.22	74	
3	46.22	74	
5	46.22	74	
15	46.22	74	
21	46.22	74	
19	46.22	74	
43	46.22	74	
44	29.44	47	
12	29.44	47	
43	29.44	47	
8	29.44	47	
44	29.44	47	
15	29.44	47	
14	29.44	47	
33	29.44	47	
24	29.44	47	
37	29.44	47	
30	29.44	47	
28	29.44	47	
47	29.44	47	
2	29.44	47	
9	29.44	47	
47	43.31	69	
18	43.31	69	
4	43.31	69	
28	43.31	69	
4	43.31	69	
27	43.31	69	
49	43.31	69	
21	56.52	90	
32	56.52	90	
6	56.52	90	
10	56.52	90	
33	56.52	90	
45	56.52	90	
9	56.52	90	
22	56.52	90	
43	56.52	90	
4	56.52	90	
31	56.52	90	
45	56.52	90	
27	56.52	90	
49	56.52	90	
3	56.52	90	
48	8.68	14	
22	8.68	14	
17	8.68	14	
40	8.68	14	
1	8.68	14	
2	8.68	14	
3	8.68	14	
12	8.68	14	
32	8.68	14	
6	8.68	14	
27	8.68	14	
44	8.68	14	
20	8.68	14	
41	8.68	14	
3	52.74	84	
8	52.74	84	
44	52.74	84	
31	52.74	84	
45	52.74	84	
22	52.74	84	
41	52.74	84	
18	52.74	84	
49	52.74	84	
37	52.74	84	
44	52.74	84	
27	4.68	7	
45	4.68	7	
32	4.68	7	
44	4.68	7	
17	4.68	7	
43	4.68	7	
49	4.68	7	
12	4.68	7	
47	4.68	7	
11	4.68	7	
37	4.68	7	
37	18.36	29	
5	18.36	29	
36	18.36	29	
31	18.36	29	
44	18.36	29	
45	18.36	29	
43	18.36	29	
18	18.36	29	
18	18.36	29	
4	18.36	29	
46	18.36	29	
15	18.36	29	
4	18.36	29	
18	18.36	29	
47	18.36	29	
6	18.36	29	
47	0.95	2	
11	0.95	2	
1	0.95	2	
10	0.95	2	
32	0.95	2	
48	0.95	2	
23	0.95	2	
20	0.95	2	
18	0.95	2	
25	0.95	2	
7	0.95	2	
17	0.95	2	
6	0.95	2	
4	14.68	23	
12	14.68	23	
6	14.68	23	
48	14.68	23	
3	14.68	23	
17	14.68	23	
3	14.68	23	
49	14.68	23	
1	14.68	23	
26	14.68	23	
25	14.68	23	
3	14.68	23	
29	59.39	95	
1	59.39	95	
23	59.39	95	
48	59.39	95	
23	59.39	95	
46	59.39	95	
8	59.39	95	
30	41.89	67	
8	41.89	67	
14	41.89	67	
42	41.89	67	
4	41.89	67	
2	41.89	67	
35	41.89	67	
3	41.89	67	
44	41.89	67	
42	41.89	67	
5	41.89	67	
33	41.89	67	
20	25.04	40	
22	25.04	40	
32	25.04	40	
14	25.04	40	
12	7.47	12	
12	7.47	12	
49	7.47	12	
19	7.47	12	
30	7.47	12	
43	7.47	12	
20	7.47	12	
19	7.47	12	
39	7.47	12	
4	7.47	12	
21	7.47	12	
32	7.47	12	
12	7.47	12	
19	7.47	12	
25	7.47	12	
3	7.47	12	
29	7.47	12	
38	7.47	12	
35	7.47	12	
16	7.47	12	
45	52.22	84	
32	52.22	84	
35	52.22	84	
35	52.22	84	
15	52.22	84	
42	52.22	84	
37	52.22	84	
1	52.22	84	
30	52.22	84	
34	52.22	84	
5	34.75	56	
8	34.75	56	
16	34.75	56	
34	34.75	56	
49	34.75	56	
35	34.75	56	
37	34.75	56	
11	34.75	56	
43	34.75	56	
49	34.75	56	
11	48.26	77	
32	48.26	77	
18	48.26	77	
17	48.26	77	
45	48.26	77	
22	22.02	35	
1	22.02	35	
49	22.02	35	
17	22.02	35	
8	22.02	35	
2	22.02	35	
6	22.02	35	
49	4.77	8	
18	4.77	8	
48	4.77	8	
45	4.77	8	
34	4.77	8	
44	4.77	8	
15	4.77	8	
39	4.77	8	
8	4.77	8	
5	4.77	8	
43	48.89	78	
10	48.89	78	
42	48.89	78	
40	48.89	78	
17	48.89	78	
39	48.89	78	
14	48.89	78	
49	48.89	78	
44	48.89	78	
44	48.89	78	
19	31.49	50	
42	31.49	50	
2	31.49	50	
43	31.49	50	
27	31.49	50	
37	31.49	50	
44	31.49	50	
46	31.49	50	
39	31.49	50	
30	31.49	50	
19	14.32	23	
6	14.32	23	
45	14.32	23	
38	14.32	23	
25	14.32	23	
12	14.32	23	
35	14.32	23	
25	14.32	23	
45	59.19	95	
30	59.19	95	
42	59.19	95	
28	59.19	95	
12	59.19	95	
16	59.19	95	
6	59.19	95	
11	59.19	95	
36	59.19	95	
1	59.19	95	
1	59.19	95	
48	59.19	95	
12	59.19	95	
16	59.19	95	
42	59.19	95	
47	59.19	95	
12	41.46	66	
14	41.46	66	
15	41.46	66	
39	41.46	66	
6	41.46	66	
5	41.46	66	
25	41.46	66	
11	41.46	66	
36	24.68	39	
2	24.68	39	
17	24.68	39	
1	24.68	39	
19	24.68	39	
14	24.68	39	
46	24.68	39	
39	24.68	39	
15	7.45	12	
12	7.45	12	
42	7.45	12	
4	7.45	12	
15	7.45	12	
26	52.14	83	
16	52.14	83	
1	52.14	83	
41	52.14	83	
6	52.14	83	
42	52.14	83	
16	52.14	83	
44	52.14	83	
46	52.14	83	
46	3.85	6	
25	3.85	6	
41	3.85	6	
14	3.85	6	
18	3.85	6	
41	3.85	6	
34	3.85	6	
40	3.85	6	
3	3.85	6	
20	3.85	6	
16	3.85	6	
24	3.85	6	
8	3.85	6	
8	17.24	28	
49	17.24	28	
17	17.24	28	
42	17.24	28	
4	17.24	28	
32	17.24	28	
41	17.24	28	
46	17.24	28	
26	17.24	28	
43	17.24	28	
42	61.71	99	
40	61.71	99	
13	61.71	99	
33	61.71	99	
42	61.71	99	
11	61.71	99	
6	61.71	99	
43	61.71	99	
26	61.71	99	
5	61.71	99	
18	61.71	99	
5	61.71	99	
38	61.71	99	
15	61.71	99	
12	61.71	99	
10	61.71	99	
40	61.71	99	
49	61.71	99	
16	61.71	99	
19	61.71	99	
10	13.95	22	
42	13.95	22	
18	13.95	22	
38	13.95	22	
22	13.95	22	
34	13.95	22	
16	13.95	22	
32	13.95	22	
36	13.95	22	
20	13.95	22	
32	27.99	45	
12	27.99	45	
33	27.99	45	
44	27.99	45	
16	27.99	45	
30	27.99	45	
5	27.99	45	
6	27.99	45	
10	27.99	45	
43	27.99	45	
43	27.99	45	
24	27.99	45	
14	41.03	66	
23	41.03	66	
18	41.03	66	
16	41.03	66	
18	41.03	66	
22	41.03	66	
25	41.03	66	
40	41.03	66	
40	41.03	66	
30	41.03	66	
12	41.03	66	
2	41.03	66	
34	41.03	66	
27	23.74	38	
33	23.74	38	
45	23.74	38	
2	23.74	38	
28	23.74	38	
44	23.74	38	
27	23.74	38	
23	23.74	38	
40	23.74	38	
12	23.74	38	
16	23.74	38	
10	23.74	38	
26	23.74	38	
11	37.75	60	
28	37.75	60	
5	37.75	60	
14	37.75	60	
24	37.75	60	
16	37.75	60	
33	37.75	60	
34	37.75	60	
29	37.75	60	
46	37.75	60	
33	37.75	60	
27	37.75	60	
24	37.75	60	
12	37.75	60	
40	37.75	60	
45	37.75	60	
21	20.41	33	
27	20.41	33	
34	20.41	33	
47	20.41	33	
29	20.41	33	
11	20.41	33	
4	20.41	33	
4	20.41	33	
8	20.41	33	
12	20.41	33	
45	20.41	33	
6	20.41	33	
33	20.41	33	
42	20.41	33	
7	20.41	33	
2	33.84	54	
48	33.84	54	
34	33.84	54	
43	33.84	54	
47	33.84	54	
21	33.84	54	
14	33.84	54	
17	33.84	54	
43	33.84	54	
35	33.84	54	
44	33.84	54	
17	33.84	54	
10	33.84	54	
36	33.84	54	
38	16.35	26	
38	16.35	26	
39	16.35	26	
36	28.47	46	
41	28.47	46	
35	11.37	18	
29	11.37	18	
39	11.37	18	
21	11.37	18	
39	11.37	18	
49	11.37	18	
46	11.37	18	
36	11.37	18	
42	11.37	18	
4	11.37	18	
7	11.37	18	
3	11.37	18	
18	11.37	18	
36	11.37	18	
43	11.37	18	
12	11.37	18	
16	11.37	18	
38	11.37	18	
43	55.90	89	
38	55.90	89	
16	55.90	89	
39	55.90	89	
48	55.90	89	
22	55.90	89	
29	55.90	89	
43	55.90	89	
14	55.90	89	
24	55.90	89	
36	55.90	89	
39	55.90	89	
16	7.22	12	
25	7.22	12	
42	7.22	12	
7	7.22	12	
39	7.22	12	
41	7.22	12	
22	7.22	12	
13	7.22	12	
31	7.22	12	
4	7.22	12	
45	7.22	12	
36	7.22	12	
23	7.22	12	
46	7.22	12	
19	7.22	12	
22	7.22	12	
5	7.22	12	
33	21.56	34	
36	21.56	34	
36	21.56	34	
24	21.56	34	
19	21.56	34	
37	21.56	34	
49	21.56	34	
15	21.56	34	
14	21.56	34	
21	3.97	6	
31	3.97	6	
45	3.97	6	
20	3.97	6	
18	3.97	6	
25	3.97	6	
28	17.28	28	
23	17.28	28	
48	17.28	28	
48	17.28	28	
40	17.28	28	
14	17.28	28	
31	30.88	49	
20	30.88	49	
48	30.88	49	
36	30.88	49	
46	30.88	49	
10	30.88	49	
46	30.88	49	
17	45.23	72	
39	45.23	72	
35	45.23	72	
32	45.23	72	
10	45.23	72	
8	45.23	72	
16	45.23	72	
36	45.23	72	
39	45.23	72	
47	45.23	72	
31	45.23	72	
34	45.23	72	
38	45.23	72	
12	58.94	94	
24	58.94	94	
47	58.94	94	
29	58.94	94	
30	58.94	94	
22	58.94	94	
46	58.94	94	
16	58.94	94	
43	58.94	94	
29	10.33	17	
25	10.33	17	
40	10.33	17	
18	10.33	17	
46	38.97	62	
21	38.97	62	
47	38.97	62	
3	38.97	62	
45	38.97	62	
3	38.97	62	
43	38.97	62	
19	21.89	35	
16	21.89	35	
43	21.89	35	
46	35.59	57	
45	35.59	57	
41	35.59	57	
27	35.59	57	
49	35.59	57	
12	35.59	57	
2	35.59	57	
40	35.59	57	
36	35.59	57	
43	35.59	57	
28	35.59	57	
23	35.59	57	
24	35.59	57	
31	35.59	57	
4	49.12	79	
45	49.12	79	
17	49.12	79	
19	49.12	79	
42	49.12	79	
27	49.12	79	
37	49.12	79	
38	49.12	79	
28	49.12	79	
48	49.12	79	
30	49.12	79	
11	49.12	79	
28	49.12	79	
43	49.12	79	
34	1.22	2	
11	1.22	2	
30	1.22	2	
36	1.22	2	
10	1.22	2	
42	1.22	2	
23	1.22	2	
32	1.22	2	
2	1.22	2	
46	1.22	2	
10	1.22	2	
6	1.22	2	
36	45.65	73	
3	45.65	73	
44	45.65	73	
29	45.65	73	
8	45.65	73	
29	45.65	73	
11	45.65	73	
13	45.65	73	
26	45.65	73	
22	45.65	73	
23	45.65	73	
44	45.65	73	
44	59.03	94	
34	59.03	94	
29	59.03	94	
35	59.03	94	
8	59.03	94	
17	59.03	94	
31	59.03	94	
42	59.03	94	
42	59.03	94	
43	59.03	94	
1	59.03	94	
45	59.03	94	
14	59.03	94	
24	59.03	94	
19	59.03	94	
3	59.03	94	
4	59.03	94	
13	59.03	94	
12	41.61	67	
8	41.61	67	
19	41.61	67	
5	41.61	67	
29	41.61	67	
15	41.61	67	
10	41.61	67	
36	41.61	67	
30	41.61	67	
10	41.61	67	
37	41.61	67	
26	41.61	67	
35	41.61	67	
42	41.61	67	
16	41.61	67	
33	41.61	67	
4	41.61	67	
12	24.49	39	
29	24.49	39	
15	24.49	39	
38	24.49	39	
3	24.49	39	
37	24.49	39	
6	24.49	39	
15	24.49	39	
9	24.49	39	
11	24.49	39	
48	24.49	39	
9	24.49	39	
5	24.49	39	
1	38.26	61	
49	38.26	61	
42	38.26	61	
9	38.26	61	
26	38.26	61	
44	38.26	61	
45	21.01	34	
27	21.01	34	
25	21.01	34	
43	21.01	34	
37	21.01	34	
44	21.01	34	
9	21.01	34	
45	21.01	34	
1	34.68	55	
32	34.68	55	
12	34.68	55	
22	34.68	55	
26	34.68	55	
40	34.68	55	
11	34.68	55	
33	34.68	55	
44	34.68	55	
25	34.68	55	
5	34.68	55	
31	17.25	28	
28	17.25	28	
14	17.25	28	
34	17.25	28	
43	17.25	28	
38	17.25	28	
49	17.25	28	
23	30.91	49	
11	30.91	49	
1	30.91	49	
13	30.91	49	
14	30.91	49	
32	30.91	49	
48	44.46	71	
9	44.46	71	
2	44.46	71	
34	44.46	71	
14	44.46	71	
36	44.46	71	
8	44.46	71	
15	44.46	71	
28	44.46	71	
43	6.97	11	
36	6.97	11	
16	6.97	11	
34	6.97	11	
14	6.97	11	
32	6.97	11	
29	6.97	11	
9	6.97	11	
14	20.72	33	
47	20.72	33	
18	20.72	33	
5	20.72	33	
16	20.72	33	
47	20.72	33	
27	20.72	33	
38	20.72	33	
15	20.72	33	
15	20.72	33	
41	20.72	33	
10	20.72	33	
32	20.72	33	
43	3.52	6	
24	3.52	6	
49	3.52	6	
8	3.52	6	
3	3.52	6	
42	3.52	6	
8	3.52	6	
48	3.52	6	
8	3.52	6	
23	3.52	6	
41	3.52	6	
8	3.52	6	
49	16.90	27	
48	16.90	27	
32	16.90	27	
6	16.90	27	
24	16.90	27	
11	61.68	99	
43	61.68	99	
15	61.68	99	
5	61.68	99	
41	61.68	99	
49	61.68	99	
49	61.68	99	
46	61.68	99	
49	61.68	99	
24	61.68	99	
41	61.68	99	
6	61.68	99	
12	61.68	99	
23	61.68	99	
41	61.68	99	
39	44.52	71	
25	44.52	71	
34	44.52	71	
7	44.52	71	
45	44.52	71	
41	58.33	93	
28	58.33	93	
46	58.33	93	
16	58.33	93	
46	58.33	93	
21	58.33	93	
35	58.33	93	
41	58.33	93	
45	58.33	93	
9	9.69	16	
3	9.69	16	
9	9.69	16	
7	54.22	87	
49	54.22	87	
46	54.22	87	
6	54.22	87	
13	54.22	87	
49	54.22	87	
24	54.22	87	
13	54.22	87	
21	54.22	87	
26	36.94	59	
43	36.94	59	
2	36.94	59	
7	36.94	59	
23	50.58	81	
8	50.58	81	
2	50.58	81	
38	50.58	81	
3	50.58	81	
48	50.58	81	
8	50.58	81	
10	50.58	81	
38	50.58	81	
48	33.52	54	
8	33.52	54	
22	33.52	54	
21	33.52	54	
17	33.52	54	
26	33.52	54	
8	33.52	54	
27	33.52	54	
10	33.52	54	
11	47.44	76	
44	47.44	76	
24	47.44	76	
38	47.44	76	
14	47.44	76	
47	47.44	76	
36	20.42	33	
24	20.42	33	
31	20.42	33	
44	20.42	33	
44	20.42	33	
10	33.96	54	
32	33.96	54	
36	33.96	54	
17	33.96	54	
44	33.96	54	
10	33.96	54	
24	33.96	54	
7	33.96	54	
26	33.96	54	
24	33.96	54	
37	33.96	54	
40	33.96	54	
17	33.96	54	
19	33.96	54	
33	33.96	54	
43	33.96	54	
26	33.96	54	
25	33.96	54	
15	33.96	54	
13	33.96	54	
5	33.96	54	
47	33.96	54	
5	16.63	27	
12	16.63	27	
38	16.63	27	
47	16.63	27	
48	16.63	27	
47	16.63	27	
20	16.63	27	
23	16.63	27	
3	16.63	27	
35	16.63	27	
42	16.63	27	
34	16.63	27	
7	30.37	49	
13	30.37	49	
24	30.37	49	
35	30.37	49	
37	30.37	49	
5	30.37	49	
22	30.37	49	
43	30.37	49	
47	30.37	49	
1	30.37	49	
42	30.37	49	
36	30.37	49	
40	43.70	70	
37	43.70	70	
32	43.70	70	
49	43.70	70	
16	43.70	70	
37	43.70	70	
46	43.70	70	
23	43.70	70	
23	43.70	70	
16	43.70	70	
10	43.70	70	
35	43.70	70	
49	43.70	70	
20	43.70	70	
30	43.70	70	
9	43.70	70	
11	43.70	70	
6	57.69	92	
10	57.69	92	
39	57.69	92	
47	57.69	92	
5	57.69	92	
39	57.69	92	
34	57.69	92	
6	57.69	92	
47	57.69	92	
16	57.69	92	
49	57.69	92	
25	57.69	92	
37	40.21	64	
8	40.21	64	
5	40.21	64	
34	40.21	64	
9	40.21	64	
39	40.21	64	
8	40.21	64	
33	40.21	64	
25	40.21	64	
34	40.21	64	
5	40.21	64	
33	22.70	36	
3	22.70	36	
49	22.70	36	
10	22.70	36	
5	22.70	36	
20	22.70	36	
7	22.70	36	
14	22.70	36	
4	22.70	36	
12	22.70	36	
10	22.70	36	
18	22.70	36	
16	36.80	59	
2	36.80	59	
32	36.80	59	
41	36.80	59	
5	36.80	59	
23	36.80	59	
4	36.80	59	
20	36.80	59	
12	36.80	59	
19	36.80	59	
5	36.80	59	
34	36.80	59	
48	36.80	59	
32	19.23	31	
40	19.23	31	
4	19.23	31	
47	19.23	31	
31	19.23	31	
2	19.23	31	
4	19.23	31	
40	19.23	31	
48	19.23	31	
2	19.23	31	
7	32.72	52	
25	32.72	52	
48	32.72	52	
16	32.72	52	
28	32.72	52	
1	32.72	52	
42	32.72	52	
29	32.72	52	
12	32.72	52	
16	32.72	52	
23	32.72	52	
40	32.72	52	
49	46.59	75	
18	46.59	75	
25	46.59	75	
24	46.59	75	
43	46.59	75	
28	46.59	75	
15	46.59	75	
42	46.59	75	
37	46.59	75	
12	46.59	75	
9	46.59	75	
30	46.59	75	
40	46.59	75	
21	60.34	97	
45	60.34	97	
13	60.34	97	
33	60.34	97	
4	60.34	97	
30	60.34	97	
34	60.34	97	
4	60.34	97	
2	60.34	97	
37	60.34	97	
27	60.34	97	
37	11.95	19	
9	11.95	19	
32	11.95	19	
11	11.95	19	
3	11.95	19	
18	11.95	19	
43	11.95	19	
27	11.95	19	
31	11.95	19	
13	11.95	19	
15	11.95	19	
14	11.95	19	
4	11.95	19	
37	11.95	19	
26	25.52	41	
39	25.52	41	
17	25.52	41	
33	25.52	41	
6	25.52	41	
22	25.52	41	
36	25.52	41	
45	25.52	41	
36	8.70	14	
34	8.70	14	
24	8.70	14	
29	8.70	14	
37	8.70	14	
11	8.70	14	
12	8.70	14	
22	8.70	14	
32	8.70	14	
27	8.70	14	
18	8.70	14	
20	8.70	14	
29	8.70	14	
14	8.70	14	
15	22.13	35	
47	22.13	35	
12	22.13	35	
42	22.13	35	
19	22.13	35	
17	22.13	35	
14	22.13	35	
29	22.13	35	
32	22.13	35	
2	22.13	35	
36	22.13	35	
25	22.13	35	
8	22.13	35	
13	22.13	35	
45	22.13	35	
17	35.95	58	
20	35.95	58	
18	35.95	58	
41	35.95	58	
15	35.95	58	
42	35.95	58	
24	35.95	58	
8	35.95	58	
4	35.95	58	
48	35.95	58	
49	49.86	80	
1	49.86	80	
46	49.86	80	
36	49.86	80	
14	49.86	80	
25	49.86	80	
19	49.86	80	
14	49.86	80	
48	49.86	80	
45	49.86	80	
47	49.86	80	
1	1.23	2	
20	1.23	2	
48	1.23	2	
41	1.23	2	
39	1.23	2	
4	1.23	2	
35	1.23	2	
27	1.23	2	
27	1.23	2	
42	1.23	2	
16	1.23	2	
21	1.23	2	
48	14.95	24	
43	14.95	24	
25	14.95	24	
45	14.95	24	
46	14.95	24	
19	14.95	24	
46	14.95	24	
36	14.95	24	
31	14.95	24	
39	14.95	24	
32	14.95	24	
40	14.95	24	
13	14.95	24	
19	59.83	96	
39	59.83	96	
16	59.83	96	
28	59.83	96	
30	59.83	96	
46	59.83	96	
21	59.83	96	
12	59.83	96	
28	59.83	96	
48	59.83	96	
21	59.83	96	
20	59.83	96	
42	42.30	68	
20	42.30	68	
27	42.30	68	
30	42.30	68	
15	42.30	68	
22	42.30	68	
17	42.30	68	
39	42.30	68	
3	42.30	68	
17	42.30	68	
39	42.30	68	
10	42.30	68	
40	24.86	40	
15	24.86	40	
47	24.86	40	
27	24.86	40	
20	24.86	40	
14	24.86	40	
3	24.86	40	
2	24.86	40	
14	24.86	40	
22	24.86	40	
44	24.86	40	
24	7.76	12	
29	7.76	12	
43	7.76	12	
47	7.76	12	
15	7.76	12	
29	21.53	34	
27	21.53	34	
44	21.53	34	
33	21.53	34	
44	21.53	34	
42	21.53	34	
37	21.53	34	
9	3.90	6	
48	3.90	6	
38	3.90	6	
6	3.90	6	
9	3.90	6	
20	3.90	6	
48	3.90	6	
10	3.90	6	
43	3.90	6	
48	3.90	6	
33	3.90	6	
20	3.90	6	
30	3.90	6	
7	3.90	6	
1	3.90	6	
21	3.90	6	
34	48.75	78	
19	48.75	78	
19	48.75	78	
39	48.75	78	
28	48.75	78	
36	48.75	78	
12	48.75	78	
42	48.75	78	
45	48.75	78	
42	48.75	78	
48	48.75	78	
38	30.74	49	
8	30.74	49	
33	30.74	49	
39	30.74	49	
34	30.74	49	
45	30.74	49	
30	30.74	49	
45	30.74	49	
23	30.74	49	
45	30.74	49	
11	30.74	49	
37	30.74	49	
17	30.74	49	
45	30.74	49	
37	30.74	49	
28	30.74	49	
13	30.74	49	
3	45.15	72	
41	45.15	72	
1	45.15	72	
12	45.15	72	
11	45.15	72	
36	45.15	72	
45	45.15	72	
13	45.15	72	
36	45.15	72	
28	45.15	72	
29	28.26	45	
33	28.26	45	
45	28.26	45	
37	28.26	45	
48	28.26	45	
38	28.26	45	
35	28.26	45	
47	28.26	45	
13	28.26	45	
20	28.26	45	
46	28.26	45	
18	28.26	45	
6	28.26	45	
39	10.63	17	
34	10.63	17	
10	10.63	17	
35	10.63	17	
6	10.63	17	
10	10.63	17	
31	10.63	17	
14	10.63	17	
5	10.63	17	
10	10.63	17	
9	24.35	39	
13	24.35	39	
18	24.35	39	
39	24.35	39	
48	24.35	39	
34	24.35	39	
6	24.35	39	
38	24.35	39	
18	24.35	39	
38	24.35	39	
7	24.35	39	
23	24.35	39	
46	24.35	39	
19	24.35	39	
18	24.35	39	
2	24.35	39	
14	7.34	12	
45	7.34	12	
5	7.34	12	
16	7.34	12	
24	7.34	12	
21	7.34	12	
5	7.34	12	
36	7.34	12	
25	7.34	12	
7	7.34	12	
18	7.34	12	
21	7.34	12	
39	51.96	83	
32	51.96	83	
39	51.96	83	
30	51.96	83	
48	51.96	83	
42	51.96	83	
6	51.96	83	
46	51.96	83	
18	51.96	83	
24	51.96	83	
49	51.96	83	
15	51.96	83	
19	51.96	83	
39	51.96	83	
11	3.30	5	
31	3.30	5	
7	3.30	5	
35	3.30	5	
17	3.30	5	
12	3.30	5	
26	3.30	5	
39	3.30	5	
31	3.30	5	
19	3.30	5	
13	3.30	5	
33	3.30	5	
48	3.30	5	
18	3.30	5	
32	3.30	5	
4	3.30	5	
2	3.30	5	
4	3.30	5	
38	3.30	5	
25	3.30	5	
11	48.01	77	
28	48.01	77	
31	48.01	77	
8	48.01	77	
34	48.01	77	
16	48.01	77	
39	48.01	77	
3	48.01	77	
12	48.01	77	
