Source_ID Destination_ID Rating Votes
Source_ID Destination_ID Rating Votes
    4           28          2     1
   12            6          3     1
   18           41          3     1
   15           40          6     1
   29           40          6     1
    9           40          8     1
    9           45          5     1
   44           24          7     1
   26           19          6     1
   32           49          5     1
   34           41          3     1
   28           39          2     1
   41           33          2     1
   55           44          4     1
    5           35          5     1
   48           28          5     1
   34           31          5     1
   12           26          2     1
   36           28          7     1
   38           32          3     1
   23           19         10     1
   12           15          1     1
    5           24          6     1
   21           19          1     1
   15           13         10     1
   30           13          3     1
   15           40          6     1
   39           49          8     1
   36            4          5     1
    5           23          6     1
   26           45          7     1
    3           38          3     1
   45           18         10     1
   55            2          5     1
   15            7          6     1
   51            9          1     1
   50           25         10     1
   12           26          2     1
   42           22         10     1
   15            7          6     1
   36            1         10     1
   45           33          6     1
   44            2          4     1
   45           32          5     1
    8           25          3     1
    1           24          0     1
   15           39          2     1
   12           15          1     1
   24           41          6     1
   11           19          3     1
   15           23          3     1
   31           15          4     1
   26           45          7     1
   34           33          0     1
   11           19          3     1
   18           34          4     1
    8           32          1     1
   26           30          6     1
   32           10         10     1
   18           34          4     1
    2           26          3     1
   39           49          7     1
   43           26          9     1
   15           23          3     1
    7           45          5     1
   26           27          3     1
    9           39          3     1
   36           25          7     1
   30            5          3     1
   54           49          8     1
   17            3          4     1
    4            9          5     1
   24           41          6     1
   17            3          4     1
   36            6          4     1
   26           19          8     1
   31            3          1     1
   28           48          7     1
   25            7          5     1
   44            5          5     1
   15           39          2     1
   32           46          7     1
   27           32          0     1
   51           16          0     1
   14           12          1     1
   40           33          7     1
   51           43          4     1
    4           11          7     1
    5           35          9     1
   32           44          9     1
   17           21          4     1
   18           34         10     1
   53           34          5     1
   45           33         10     1
    6           21          4     1
   51           38          9     1
   18           34         10     1
    6            7          4     1
   51           31          9     1
   16           19          7     1
   39           32          3     1
   12           29          3     1
    3           22          1     1
   14           12          1     1
   12           17          3     1
   30           28         10     1
   17           21          4     1
   55           34          9     1
   18            6          2     1
   38           25          5     1
   32           10          4     1
   12           29          3     1
   10            4          3     1
   47           45          3     1
    2           31          4     1
   16           19          7     1
   21           27          5     1
   44           15          8     1
   22            1          8     1
    4            1          1     1
   52            9          3     1
   56           42          1     1
   18            6          2     1
   28            2          1     1
    9           22          1     1
   48           17          8     1
    4           27         10     1
   29           14          5     1
   36           43          6     1
   30           13          8     1
   32           45          2     1
   12           23         10     1
   40           12         10     1
    9           15          9     1
   34           15          5     1
   12           17          3     1
   21           32          5     1
   26           15          3     1
   32           23          6     1
   12            4          0     1
   17           22          9     1
   36           40          4     1
   42            5          3     1
   34           17          0     1
    8           21          8     1
   24            4          0     1
   48           10          3     1
   12            3          9     1
   26           46          0     1
   12            4          0     1
   48           28          3     1
   48           45          7     1
   18           39          9     1
   12           23         10     1
   17           22          9     1
    5           34          9     1
   31           49          2     1
   24           31          4     1
    8           41          7     1
   24           13          5     1
   12           19          9     1
   20           44          5     1
    2            7          9     1
   18           39          9     1
   20           25          7     1
   51           13         10     1
   13           16          3     1
    9           13          9     1
   13           18          0     1
   17           10         10     1
   12            3          9     1
   50           18          8     1
    4           26          7     1
   39           22          4     1
   40           30          2     1
   10            9          2     1
   45           24          5     1
   45            9          4     1
   37           26          0     1
   20           44          5     1
   19           26          1     1
   51           34         10     1
   13           18          0     1
   20           25          7     1
   12           19          9     1
   13           41          2     1
   13           16          3     1
   48           12          1     1
    2           14          6     1
   46            3         10     1
   27           33          3     1
   21           47          9     1
   12            2          0     1
   37           27          5     1
    7            8          4     1
   17           10         10     1
   36           41          4     1
   15           33          1     1
   20           47          1     1
   15           37         10     1
    5           21          9     1
   22           37          4     1
   55           49          7     1
   19           26          1     1
   45           12          0     1
   15           46          8     1
   29           21          6     1
   31           13          8     1
    9            6          8     1
   21           36          0     1
   11           47          2     1
   27           31          5     1
   20           47          1     1
    3           32          9     1
   15           46          8     1
   13           41          2     1
    5           36         10     1
   15           33          1     1
   10           19          6     1
   54           12          6     1
   12            2          0     1
   29           21          8     1
   29           30          7     1
   35           15          7     1
   35           11          2     1
   23           28          2     1
   45            8          2     1
   15           37         10     1
   11           47          2     1
   45           33          5     1
   40           23          7     1
   21           20          7     1
   26           44          7     1
   52            1         10     1
   26            4          7     1
   56           42          3     1
   18           45          0     1
   21           46          4     1
   33           36          9     1
   36           39          2     1
    6           26          8     1
   50           16          0     1
   17           34          6     1
   32           30          9     1
   38           27          3     1
   39            4          2     1
   14            5          8     1
   14            7          7     1
   10           44          8     1
   34           21          3     1
   35           11          0     1
   49            4          5     1
   26            5          0     1
   26           44          7     1
   36            6          5     1
   18           45          0     1
   30           23          9     1
   23            9          9     1
   36           11          2     1
   22           10         10     1
   23           29          1     1
   43           21          6     1
   14            5          8     1
   14            7          7     1
   33           41          6     1
   28           37          2     1
   25           39          5     1
   49           44          2     1
   17           34          6     1
    4           22          5     1
   23           13          6     1
   47           35          1     1
   28           17          4     1
   55           40          5     1
   18            9         10     1
   15           30          0     1
   49           46          3     1
   41           40          1     1
   18           32          1     1
   27           26          5     1
   13           33          8     1
   36           48          7     1
   56           29          6     1
   52           36          9     1
   16           25          9     1
    4           18          0     1
    6           47          6     1
   18            9         10     1
    3           31          8     1
   45            7          7     1
   47           28          7     1
   18           32          1     1
   51           20          2     1
   47           25          1     1
   22           30          5     1
   35            1          7     1
   28            9          9     1
   16           25          9     1
   30           17          9     1
   44           11          6     1
   49           45          1     1
   48           35          0     1
   55            9          1     1
   15           30          0     1
   37           17          3     1
   13           33          8     1
    7           32          4     1
   17           37          0     1
   28            9          0     1
   25           39          2     1
    8           30          0     1
   42           43          3     1
   19           36          4     1
   31            3          8     1
   47           41          6     1
   30           35          9     1
   17           37          0     1
   54           28         10     1
   46           37          4     1
   19           36          4     1
   21           33          2     1
    8           29          8     1
   40           43          4     1
    6           16          6     1
   44           11          0     1
    8           36          1     1
   47           44          1     1
   46            3          2     1
   27           38          5     1
   12           40          7     1
   24           35          5     1
   46           13          5     1
   39           10          4     1
   36           32          8     1
   33            6          8     1
   12           40          7     1
   17           18          6     1
   35            9          1     1
   17            5          2     1
   20           30          5     1
   15            3          2     1
   35           48          3     1
   23           47          7     1
   46           17          6     1
   49           43         10     1
   21            8          3     1
   49           33          8     1
   20           16          3     1
   20           30          5     1
   55           25          1     1
   39           42          7     1
   20           16          3     1
   54           29          9     1
   17            5          2     1
   15            3          2     1
   55           14          8     1
   16            7          5     1
   15           13          2     1
   38           22          5     1
   13           27          4     1
   47           29          0     1
    2           47          9     1
   23           13          2     1
   42           15          5     1
    2           34          9     1
   12           13          7     1
   17           18          6     1
   30           45          8     1
   23           29          9     1
   55            3          1     1
   52           40          2     1
   16            7          5     1
    8           41          6     1
   36           38          6     1
   13           27          4     1
   12           13          7     1
   44           16          9     1
   32           39          7     1
   37           24          7     1
   47            4          1     1
   46           23          0     1
   31           28          8     1
   24            2          2     1
   17            7          4     1
   38            6          9     1
   13           39          7     1
   24           35          7     1
    1           19          0     1
   15           13          2     1
   15            4          7     1
   30           45          8     1
   30           48          4     1
    7           28          3     1
   38           40          4     1
   26           38          9     1
   16           26          1     1
   28            9          8     1
   12            2          5     1
   52           40          9     1
   44           15          7     1
    9           31          2     1
   17            7          4     1
   20           43          5     1
   14           12          8     1
   48           32          2     1
   56           41          8     1
   13           39          7     1
   49           24          4     1
   19           43          0     1
    6           29          1     1
   28           11          0     1
   15            4          7     1
   26           14          1     1
   39           37          2     1
   42           39         10     1
   43           37          1     1
   16           26          1     1
   20           13          0     1
   41           37          0     1
   10            7          6     1
   42           31          1     1
   11           29          9     1
   20           43          5     1
   14           12          8     1
   55           41          3     1
   38           34          3     1
   51           38          6     1
   19           43          0     1
   47           30          8     1
    3           21          6     1
   30            2          5     1
    4           25          8     1
   35           46          1     1
   12            2          5     1
   11           29          9     1
   20           13          0     1
    2            7          7     1
   14           33          1     1
   23           18          0     1
   35           27          8     1
   32           17          5     1
   11           16          2     1
   48           23          2     1
   55           22          9     1
   18           20          5     1
   14           20          9     1
   27           20         10     1
    9           44          0     1
   22            8          2     1
    7           31          0     1
   36           18         10     1
   26            1          7     1
   17           36          9     1
   38           30          0     1
   18           20          5     1
   43           37          3     1
   11           16          2     1
   13           47          1     1
   14           20          9     1
   17           10          2     1
   24           31          7     1
   40           16          2     1
   56           45          9     1
   17           36          9     1
   14           33          1     1
   50           16          4     1
   34           30          5     1
   16           27          3     1
   11           43          9     1
   54           40          9     1
   33           14          1     1
    2           24          3     1
   31           43          6     1
   32            1          9     1
   13           47          1     1
   17           10          2     1
   52           32          1     1
   14           30          7     1
   14           24          7     1
   56            9          5     1
   42           39          6     1
   16           27          3     1
   26           35          3     1
   38           36          7     1
   49           36          1     1
   11           43          9     1
   28           38          2     1
   14           24          7     1
   42           33          6     1
   35            1          2     1
   14           30          7     1
   11           21          6     1
   44           18          7     1
   27           26         10     1
   47            9          4     1
   16            3          5     1
   14           26          9     1
   34           38          9     1
   10           23          7     1
   34            4          6     1
   38           18          2     1
    6           40          5     1
    7            4          8     1
   49           45         10     1
   26            1          5     1
   11           21          6     1
    3           12         10     1
   37           28          9     1
   44           18          2     1
   16            3          5     1
   44           45          8     1
   45           13          3     1
   51           10          1     1
   13           37          3     1
   47           26          9     1
    8            4          6     1
   14           26          9     1
   48           46          3     1
    2           33          5     1
   27           48          6     1
    6           40          5     1
   35           15          3     1
   29            5         10     1
   49           21          8     1
   48           23          9     1
   18           28         10     1
   17           43          9     1
   18           28         10     1
   35            6          1     1
   28            8          4     1
   13           37          3     1
    8           11          2     1
   17           43          9     1
   16            8          6     1
   45            2          0     1
   51           44          9     1
   16            8          6     1
   31           39          8     1
   53           44          1     1
    8           13          4     1
   13           23          1     1
   38           49         10     1
   36            4          4     1
   10           11          4     1
    2           24          4     1
   33           29          0     1
   25           21          6     1
   42           48          7     1
   19           25          9     1
   10           17          3     1
    6           31          7     1
    5           31          5     1
   30           39          6     1
   48           43          7     1
   50           15         10     1
   23           47         10     1
    9           18          6     1
   26            6          0     1
   11           36         10     1
    1           45          8     1
   31            3          2     1
   47           44          3     1
   22           35          5     1
   45            3          6     1
   30           35          2     1
   19           25          9     1
   49           34          4     1
   49           25          2     1
   40           37          6     1
   16           35          0     1
   53            5          1     1
   46           24          6     1
   40           31         10     1
   16           11          4     1
   25           31          0     1
   27           21          7     1
   11           36         10     1
   20           29          7     1
   33           38          2     1
   13           23          1     1
   52            4          1     1
   10           43          4     1
   31           21          9     1
   26           27          4     1
   15           25          6     1
   16           35          0     1
   26           17         10     1
    9           13         10     1
   29           10          1     1
   44           14          6     1
   20           29          7     1
   52           23          5     1
   16           11          4     1
   13           45          8     1
   51           25          8     1
   26           49          1     1
   15           47          0     1
   37           19          8     1
   21           28          1     1
   28           36          5     1
   26           24          0     1
   56           38          4     1
   34           45          2     1
   11           41         10     1
   36            9          3     1
   19           10          9     1
    8           32          5     1
   23           20          8     1
   15           25          6     1
   19           10          9     1
   16           31         10     1
   18            7          6     1
   11           41         10     1
   30           17          3     1
   19           12          8     1
   13           45          8     1
   46            4          2     1
   54           16          6     1
   16           31         10     1
   21           16          1     1
   15           47          0     1
   31           30          6     1
   50           15         10     1
   40           11          2     1
   19           12          8     1
   17            4          9     1
   31           19          1     1
   18            7          6     1
   32           17          8     1
   49           34          7     1
   36           44          3     1
   15           26          9     1
   12           36          1     1
   25           23          3     1
   32            6          2     1
   30           37          6     1
   22            6         10     1
   17            4          9     1
   43           15          5     1
   22           47          9     1
   11           19          1     1
   14           18          7     1
   11           19          1     1
   23           32          7     1
   28           33          3     1
   56           18          5     1
   12           36          1     1
   39           32          3     1
   23           31          9     1
   13            2          5     1
   14           18          7     1
   10           13          8     1
   39           47          9     1
   39           40          4     1
   41           45          5     1
   33            2         10     1
   50            8         10     1
   28           35          4     1
   15           26          9     1
    9           10          6     1
   36           24          7     1
    3           35          1     1
    3            8          4     1
    3           37          6     1
   27           41          7     1
   32           39          1     1
   23           46          8     1
   46           11          7     1
   15           24          6     1
    5           30          5     1
   32            6          3     1
    7            1          1     1
   32           48          6     1
    9           24         10     1
   28           26          7     1
   32           23          3     1
   10           46          1     1
   45           32          5     1
   38           13          1     1
   27           41          7     1
   35           15          0     1
   49           18          2     1
   13            2          5     1
    3            7          7     1
   49           37         10     1
   54           19          1     1
   24           40          7     1
   41            3         10     1
   33            1          9     1
   39           19          2     1
   45           26          4     1
   32           28          5     1
   15           24          6     1
    6            8          3     1
   30           37          7     1
   29            6          8     1
    7           16          1     1
   41            8          9     1
   27           41          7     1
    9           43          5     1
   40           12          7     1
   55           29          0     1
   43           18          5     1
   13           39          5     1
   24            1          0     1
   35           13          4     1
   25            7          1     1
   24           13          6     1
   40           11          3     1
   55           15          8     1
   33           25          9     1
   13           39          5     1
   27           41          7     1
   46            4          4     1
   27           24          3     1
   55           11          6     1
   42           40          1     1
    3           31          2     1
   14           42          0     1
   30           24          0     1
   23           25          1     1
   52           15          2     1
   16           21          2     1
   50            4          4     1
   50           37          1     1
   24           25         10     1
   18           39          3     1
    1           48          7     1
   20            3          0     1
   10            1          9     1
   49            6          8     1
   46           11          7     1
    3           23          8     1
    7           45          8     1
   31           39          5     1
   19           25          6     1
   53           41         10     1
   26           11          8     1
   29           17          8     1
   14           42          0     1
   16           21          2     1
   22           12          6     1
   16           22          8     1
   18           39          3     1
   23           15          5     1
   39           28          7     1
   51           10         10     1
   19           25          6     1
   48           20          6     1
   43            1          4     1
   49           44          3     1
   45           12          4     1
   53            1          7     1
    7           13          1     1
   21           36          8     1
   16           22          8     1
   20            3          0     1
   45           42          3     1
   31           45          3     1
   13           10          6     1
   42            6          7     1
   43           20          8     1
   48           34          3     1
   31           36          0     1
   40            1          8     1
   43           42         10     1
   13           10          6     1
   23           43          7     1
   40           28          7     1
   26           16          2     1
   48           11          2     1
   49           17          3     1
   30           45          7     1
   36           48          0     1
   47           32          3     1
   56           35          9     1
   18           43          3     1
   52           17          9     1
   17           21          3     1
   12           39          1     1
   17           22          4     1
   23            6          0     1
   46           29          4     1
   55           11          7     1
   50           27          8     1
   21            6          7     1
   12           19          7     1
   30           29          3     1
   33           30          6     1
   23           43          7     1
   23            1          6     1
   33            6          8     1
   17           21          3     1
    5            1          6     1
   49           43          3     1
   24           21          3     1
   18           43          3     1
   12           39          1     1
   30           45          7     1
   34           37         10     1
   20           30          3     1
   39           35          5     1
   20           39          7     1
   13           33          2     1
   51           41          3     1
   40           49          6     1
   17           22          4     1
   34            5          0     1
   12           19          7     1
   20           39          7     1
   20           30          3     1
    2           45          4     1
   23           43          4     1
   52           48          1     1
   47           32          5     1
    7           48          7     1
   52            5          1     1
   17           30         10     1
    7           37          5     1
   22            2         10     1
   23           39          3     1
   46           38          6     1
   32           24         10     1
   54            5          7     1
   32           28          6     1
   11           28          8     1
   12           20          7     1
   52           25          8     1
   33           19          9     1
   24           12          3     1
    6           46          1     1
    3           31          7     1
    1           28         10     1
   13           33          2     1
   28           47          0     1
   54           31          6     1
    1           39          8     1
   56           38          4     1
   54           31          3     1
   17           30         10     1
   42            1          1     1
   56           44          1     1
   12           20          7     1
   23           43          4     1
   11           28          8     1
   31           42          2     1
    1           37         10     1
   39           36          9     1
    9           19          8     1
   22            6          5     1
   10           21          1     1
   55           21          1     1
    2           41          5     1
   37            6          4     1
   24           35          9     1
   30           15          2     1
   32           24          2     1
   38           32          8     1
   36            4          1     1
   43           41         10     1
   11           25          1     1
   35           39          4     1
   55           27          9     1
   32           24          3     1
   11           29         10     1
   30           12          8     1
   50            3          0     1
   54           39          1     1
   37           36          9     1
   18            2          5     1
   43           45          7     1
   28           26          6     1
   41           27          5     1
   36           23          1     1
   35           37          7     1
   10           41          2     1
    2           27          1     1
    1           18          9     1
   25           40          2     1
   11           25          1     1
   15           14          4     1
   30           10          8     1
   11           29         10     1
   33           28          1     1
   48           36         10     1
    1           49          8     1
    2           48          0     1
   49           45          6     1
   41            2          6     1
    6            9          8     1
    7           37          0     1
   31           33          6     1
   35            1          9     1
   54           43          8     1
   55           47         10     1
   32           28          6     1
   50           38          1     1
   47           21          5     1
   18            2          5     1
   15           14          4     1
   10           15          3     1
   45           17          1     1
   14           12         10     1
   41            4          7     1
   49            4          0     1
    8           35          3     1
    7           18          1     1
    7           24          5     1
   12           16          8     1
   54           10          5     1
   56           34          8     1
   22            4          2     1
   14           47          5     1
    3           48          4     1
   21           28          6     1
   53           44          9     1
   30           12          2     1
   56           13          9     1
   37           47          1     1
   36           12          4     1
   14           12         10     1
   12           16          8     1
   18           40          7     1
   15           49          1     1
    8           49         10     1
    5           32          1     1
    3           36          3     1
   49           31          1     1
   15           49          1     1
   14           47          5     1
   26           27          5     1
   11           13          5     1
   11            7          5     1
   18           40          7     1
    9            4          6     1
   38           42          7     1
   20           11          4     1
   17           32          3     1
   41           20          3     1
   53           36          8     1
   47           48          7     1
   10           15          1     1
    5           19         10     1
   11           13          5     1
   20           11          4     1
   44           26         10     1
   16           45          7     1
   42           49          9     1
   49           41          9     1
   37           12          2     1
   11            7          5     1
   17           32          3     1
    2           10          7     1
   40           13          3     1
   26           47          3     1
    7           29          4     1
   50           31         10     1
   30           13          7     1
   35           17          0     1
   11           17         10     1
   56           20          3     1
   45           17          5     1
   43            2         10     1
    3           31         10     1
   44           45          2     1
   29           23          5     1
    2           16          4     1
   26            3          0     1
   33            1          5     1
    5           12         10     1
   16           45          7     1
   53           23          7     1
   10            6          9     1
   16           20          4     1
   11           18          1     1
   16           20          4     1
   53           26          8     1
   33           42          4     1
   48           25          0     1
   26           43         10     1
   19           37          1     1
   50           49          2     1
   11           18          1     1
   11           17         10     1
   26           43         10     1
    6            4          9     1
   47           29          4     1
   41           11          2     1
    5           22          8     1
    9           15         10     1
   13           35          6     1
   19           37          1     1
   13           20          5     1
   28           12          2     1
   22           39          1     1
   44           46          2     1
   51           41          9     1
   34           44          5     1
   49           25         10     1
   12           45          6     1
   51           45          6     1
   10           19          4     1
   14            9          0     1
   16           10          1     1
   24           39          9     1
   30           26          7     1
   52           26          2     1
   32           44          7     1
   13           20          5     1
   26            5          1     1
   13           35          6     1
   16           20          3     1
   38           29         10     1
   25           30          9     1
   48           36         10     1
   16           10          1     1
   17           44          0     1
   16           20          3     1
   10            7          2     1
   12           45          6     1
   14            9          0     1
   41           29          9     1
   32           37          1     1
   38           21          7     1
   31           22          6     1
    5           35          4     1
   13           41          1     1
   27           15          6     1
   54           21          4     1
   42           31         10     1
   39           22          0     1
   33           34          2     1
   31            9          9     1
   15           45          3     1
   28            4         10     1
   49           20          2     1
   33           12          1     1
   44            5          7     1
   37           36          5     1
   15           45          3     1
   17           44          0     1
   20           18          8     1
   35            3          8     1
   56           27         10     1
   20           18          8     1
   16            9          3     1
   54            8          4     1
   34           48          9     1
   36           21          3     1
   44           18          0     1
   13           41          1     1
   37           21          2     1
   36           12          7     1
   49           14          5     1
   53           33          3     1
   16            9          3     1
   45           12          1     1
   20           34          9     1
   36           34          4     1
   32           31          6     1
   21           15          2     1
   13           36          8     1
   54            4          5     1
    2           14         10     1
   21           16          5     1
   51           18          0     1
   20           34          9     1
   25           23          9     1
    8            5          2     1
   38           46          1     1
   18           42          2     1
   20           22          0     1
   19           31          6     1
    9           49          8     1
   49           27          5     1
   11           14          1     1
   19           13         10     1
   13           36          8     1
   24           38          9     1
   12           29          2     1
   11           14          1     1
    8            3         10     1
   48           27          5     1
   21           13         10     1
   20           22          0     1
   19           31          6     1
   19           13         10     1
   13           11          1     1
   18           42          2     1
   12           29          2     1
   28           37          1     1
   56           43          9     1
   44            5          5     1
   53           10          9     1
   11           36          3     1
   14            4          4     1
   10           25         10     1
   40            9          1     1
   32            9          2     1
   48           36          3     1
   14            4          4     1
   19           39          9     1
    5            1          2     1
   38           48          2     1
   56            8          5     1
   25           31          0     1
   13           11          1     1
   32            4         10     1
   27           43          4     1
   17           29          2     1
   34           15          6     1
   34           11          0     1
   39           26          7     1
   19           39          9     1
   36           28          9     1
   30           44          2     1
    3           44         10     1
   11           36          3     1
   23           22          8     1
   30           44          2     1
   50           30          8     1
   55           13          1     1
   48           26          5     1
    6           38          9     1
   48           39          4     1
   33           32          2     1
   17           29          2     1
   41            9          3     1
   37           31          1     1
   21           30          4     1
   34           21          8     1
   40           25          9     1
   27           43          4     1
   23           21          5     1
   54            2          1     1
   13           14          6     1
   36            6         10     1
    4           42         10     1
   53            5          5     1
   10           49          5     1
   23           39         10     1
   35           20          0     1
   25            1          0     1
   52           39          9     1
   29           43          3     1
    7           17          0     1
   11           25         10     1
   41           15          2     1
   52            9          8     1
   23           33          1     1
   38           42          7     1
   37           21          5     1
   54           17          1     1
   11           33          5     1
   39           38          0     1
   34           22         10     1
   37           16          4     1
   52           13          0     1
   23           47          7     1
   42           14          9     1
   46            5          5     1
    1            9          9     1
   55           34          3     1
   37           35          0     1
   10           43          1     1
   13           14          6     1
   41            4          0     1
   10           37          2     1
   18            7          6     1
    1           15          8     1
   29           43          3     1
   11           25         10     1
   46           18          4     1
   24           20          0     1
   11           35          9     1
   55           30          1     1
   26            7          0     1
   34           32          8     1
   21           23          2     1
   29           33          1     1
   56           21          1     1
    8            7          0     1
    5           49          6     1
   29           39          7     1
   34           35          3     1
   18           22          2     1
    1            2          4     1
    7           13          1     1
   14           12         10     1
   11           13          4     1
   11           33          5     1
   11            6          9     1
   18           22          2     1
   34           21          3     1
   11           35          9     1
   18            7          6     1
   49           45          6     1
   36           40          8     1
   14           38          7     1
   46           42          8     1
   41           27          9     1
   37           41          4     1
   16           30          9     1
   14           12         10     1
   51           12          2     1
   11           13          4     1
   12           22          6     1
   16           46          4     1
   48           33          8     1
   33           17          0     1
   11            6          9     1
    1           41          7     1
   42           36         10     1
   18           33          1     1
    2            8         10     1
    9           35         10     1
   12           22          6     1
   30           10          7     1
   16           30          9     1
   14           38          7     1
   29           21          1     1
   25           46          7     1
   50           23          4     1
    3           30          8     1
   56           49          3     1
   16           46          4     1
   23            6          5     1
    5           27          7     1
   55           36          0     1
   21           34          2     1
   21           25          0     1
   26           41          8     1
   13            3          7     1
    2           24          4     1
   53            8         10     1
   38            4          6     1
   18           33          1     1
   50           29          6     1
   46           49          7     1
   26            2          2     1
   18           31          6     1
   26           38         10     1
   19           33          0     1
   14           26          3     1
   10           19          4     1
   35           22          3     1
   18           31          6     1
   38           44          8     1
   37            6          7     1
   40           14          4     1
